hs8,list_id,tariff_rate,effective_date,naics6
73269010,List 3,10%,2018-09-24,332999
73269025,List 3,10%,2018-09-24,336991
73269035,List 3,10%,2018-09-24,339910
73269045,List 3,10%,2018-09-24,332999
73269060,List 3,10%,2018-09-24,339910
73269086,List 3,10%,2018-09-24,331110
73269086,List 3,10%,2018-09-24,332999
73269086,List 3,10%,2018-09-24,331222
73269086,List 3,10%,2018-09-24,339994
73269086,List 3,10%,2018-09-24,339995
74020000,List 3,10%,2018-09-24,331410
74031100,List 3,10%,2018-09-24,331410
74031200,List 3,10%,2018-09-24,331410
74031300,List 3,10%,2018-09-24,331410
74031900,List 3,10%,2018-09-24,331410
74032100,List 3,10%,2018-09-24,331410
74032200,List 3,10%,2018-09-24,331410
74032901,List 3,10%,2018-09-24,331410
74040030,List 3,10%,2018-09-24,910000
74040060,List 3,10%,2018-09-24,910000
74050010,List 3,10%,2018-09-24,331410
74050060,List 3,10%,2018-09-24,331410
74061000,List 3,10%,2018-09-24,331410
74062000,List 3,10%,2018-09-24,331410
74071015,List 3,10%,2018-09-24,331420
74071030,List 3,10%,2018-09-24,331420
74071050,List 3,10%,2018-09-24,331420
74072115,List 3,10%,2018-09-24,331420
74072130,List 3,10%,2018-09-24,331420
74072150,List 3,10%,2018-09-24,331420
74072170,List 3,10%,2018-09-24,331420
74072190,List 3,10%,2018-09-24,331420
74072916,List 3,10%,2018-09-24,331420
74072934,List 3,10%,2018-09-24,331420
74072938,List 3,10%,2018-09-24,331420
74072940,List 3,10%,2018-09-24,331420
74072950,List 3,10%,2018-09-24,331420
74081130,List 3,10%,2018-09-24,331420
74081160,List 3,10%,2018-09-24,331420
74081900,List 3,10%,2018-09-24,331420
74082100,List 3,10%,2018-09-24,331420
74082210,List 3,10%,2018-09-24,331420
74082250,List 3,10%,2018-09-24,331420
74082910,List 3,10%,2018-09-24,331420
74082950,List 3,10%,2018-09-24,331420
74091110,List 3,10%,2018-09-24,331420
74091150,List 3,10%,2018-09-24,331420
74091910,List 3,10%,2018-09-24,331420
74091950,List 3,10%,2018-09-24,331420
74091990,List 3,10%,2018-09-24,331420
74092100,List 3,10%,2018-09-24,331420
74092900,List 3,10%,2018-09-24,331420
74093110,List 3,10%,2018-09-24,331420
74093150,List 3,10%,2018-09-24,331420
74093190,List 3,10%,2018-09-24,331420
74093910,List 3,10%,2018-09-24,331420
74093950,List 3,10%,2018-09-24,331420
74093990,List 3,10%,2018-09-24,331420
74094000,List 3,10%,2018-09-24,331420
74099010,List 3,10%,2018-09-24,331420
74099050,List 3,10%,2018-09-24,331420
74099090,List 3,10%,2018-09-24,331420
74101100,List 3,10%,2018-09-24,332999
74101200,List 3,10%,2018-09-24,332999
74102130,List 3,10%,2018-09-24,332999
74102160,List 3,10%,2018-09-24,332999
74102200,List 3,10%,2018-09-24,332999
74111010,List 3,10%,2018-09-24,331420
74111050,List 3,10%,2018-09-24,331420
74112110,List 3,10%,2018-09-24,331420
74112150,List 3,10%,2018-09-24,331420
74112200,List 3,10%,2018-09-24,331420
74112910,List 3,10%,2018-09-24,331420
74112950,List 3,10%,2018-09-24,331420
74121000,List 3,10%,2018-09-24,332919
74122000,List 3,10%,2018-09-24,332919
74130010,List 3,10%,2018-09-24,331420
74130050,List 3,10%,2018-09-24,331420
74130090,List 3,10%,2018-09-24,331420
74151000,List 3,10%,2018-09-24,332618
74152100,List 3,10%,2018-09-24,332722
74152900,List 3,10%,2018-09-24,332722
74153305,List 3,10%,2018-09-24,332722
74153310,List 3,10%,2018-09-24,332722
74153380,List 3,10%,2018-09-24,332722
74153900,List 3,10%,2018-09-24,332722
74182010,List 3,10%,2018-09-24,332999
74182050,List 3,10%,2018-09-24,332999
74191000,List 3,10%,2018-09-24,332618
74199100,List 3,10%,2018-09-24,332913
74199100,List 3,10%,2018-09-24,332999
74199903,List 3,10%,2018-09-24,332618
74199906,List 3,10%,2018-09-24,332618
74199909,List 3,10%,2018-09-24,332618
74199915,List 3,10%,2018-09-24,339910
74199916,List 3,10%,2018-09-24,332613
74199930,List 3,10%,2018-09-24,339910
74199950,List 3,10%,2018-09-24,332913
74199950,List 3,10%,2018-09-24,332999
75011000,List 3,10%,2018-09-24,331410
75012000,List 3,10%,2018-09-24,331410
75021000,List 3,10%,2018-09-24,331410
75022000,List 3,10%,2018-09-24,331410
75030000,List 3,10%,2018-09-24,910000
75040000,List 3,10%,2018-09-24,331492
75051110,List 3,10%,2018-09-24,331491
75051130,List 3,10%,2018-09-24,331491
75051150,List 3,10%,2018-09-24,331491
75051210,List 3,10%,2018-09-24,331491
75051230,List 3,10%,2018-09-24,331491
75051250,List 3,10%,2018-09-24,331491
75052110,List 3,10%,2018-09-24,331491
75052150,List 3,10%,2018-09-24,331491
75052210,List 3,10%,2018-09-24,331491
75052250,List 3,10%,2018-09-24,331491
75061005,List 3,10%,2018-09-24,332999
75061010,List 3,10%,2018-09-24,331491
75061030,List 3,10%,2018-09-24,331491
75062005,List 3,10%,2018-09-24,332999
75062010,List 3,10%,2018-09-24,331491
75062030,List 3,10%,2018-09-24,331491
75071100,List 3,10%,2018-09-24,331491
75071200,List 3,10%,2018-09-24,331491
75072000,List 3,10%,2018-09-24,332919
75081000,List 3,10%,2018-09-24,331491
75089010,List 3,10%,2018-09-24,331491
75089050,List 3,10%,2018-09-24,332999
76020000,List 3,10%,2018-09-24,910000
76031000,List 3,10%,2018-09-24,331314
76032000,List 3,10%,2018-09-24,331314
76109000,List 3,10%,2018-09-24,332322
76109000,List 3,10%,2018-09-24,332323
76109000,List 3,10%,2018-09-24,321991
76109000,List 3,10%,2018-09-24,332312
76110000,List 3,10%,2018-09-24,332420
76121000,List 3,10%,2018-09-24,332999
76129010,List 3,10%,2018-09-24,332431
76129050,List 3,10%,2018-09-24,332439
76130000,List 3,10%,2018-09-24,332420
76141050,List 3,10%,2018-09-24,331318
76149040,List 3,10%,2018-09-24,331318
76149050,List 3,10%,2018-09-24,331318
76152000,List 3,10%,2018-09-24,332999
76161010,List 3,10%,2018-09-24,332618
76161030,List 3,10%,2018-09-24,332722
76161050,List 3,10%,2018-09-24,332722
76161070,List 3,10%,2018-09-24,332722
76161090,List 3,10%,2018-09-24,332722
76169100,List 3,10%,2018-09-24,332618
76169910,List 3,10%,2018-09-24,332999
76169951,List 3,10%,2018-09-24,332999
76169951,List 3,10%,2018-09-24,337920
76169951,List 3,10%,2018-09-24,331523
76169951,List 3,10%,2018-09-24,332112
76169951,List 3,10%,2018-09-24,332618
78019100,List 3,10%,2018-09-24,331410
78019930,List 3,10%,2018-09-24,331410
78019990,List 3,10%,2018-09-24,331410
78041100,List 3,10%,2018-09-24,331491
78041900,List 3,10%,2018-09-24,331491
78042000,List 3,10%,2018-09-24,331492
78060003,List 3,10%,2018-09-24,331491
78060005,List 3,10%,2018-09-24,331491
78060080,List 3,10%,2018-09-24,332999
79031000,List 3,10%,2018-09-24,331410
79039030,List 3,10%,2018-09-24,331492
79039060,List 3,10%,2018-09-24,331492
79040000,List 3,10%,2018-09-24,331491
79050000,List 3,10%,2018-09-24,331491
79070020,List 3,10%,2018-09-24,331491
79070060,List 3,10%,2018-09-24,332999
80070010,List 3,10%,2018-09-24,332999
80070050,List 3,10%,2018-09-24,332999
81019600,List 3,10%,2018-09-24,331491
81029600,List 3,10%,2018-09-24,331491
81043000,List 3,10%,2018-09-24,331492
81049000,List 3,10%,2018-09-24,331491
81052030,List 3,10%,2018-09-24,331410
81052060,List 3,10%,2018-09-24,331410
81052090,List 3,10%,2018-09-24,331491
81053000,List 3,10%,2018-09-24,331491
81059000,List 3,10%,2018-09-24,331491
81060000,List 3,10%,2018-09-24,331491
81072000,List 3,10%,2018-09-24,331410
81073000,List 3,10%,2018-09-24,331410
81079000,List 3,10%,2018-09-24,331491
81082000,List 3,10%,2018-09-24,331410
81082000,List 3,10%,2018-09-24,331492
81083000,List 3,10%,2018-09-24,910000
81089030,List 3,10%,2018-09-24,331491
81089060,List 3,10%,2018-09-24,331491
81093000,List 3,10%,2018-09-24,910000
81099000,List 3,10%,2018-09-24,331491
81121200,List 3,10%,2018-09-24,331410
81121300,List 3,10%,2018-09-24,910000
81121900,List 3,10%,2018-09-24,331491
81122900,List 3,10%,2018-09-24,331410
81125100,List 3,10%,2018-09-24,331410
81125200,List 3,10%,2018-09-24,910000
81125900,List 3,10%,2018-09-24,331491
81129206,List 3,10%,2018-09-24,910000
81129210,List 3,10%,2018-09-24,331410
81129220,List 3,10%,2018-09-24,331410
81129240,List 3,10%,2018-09-24,331410
81129250,List 3,10%,2018-09-24,331410
81129265,List 3,10%,2018-09-24,331491
81129270,List 3,10%,2018-09-24,331410
81129910,List 3,10%,2018-09-24,331491
81129920,List 3,10%,2018-09-24,331410
81129990,List 3,10%,2018-09-24,331491
81130000,List 3,10%,2018-09-24,332999
82011000,List 3,10%,2018-09-24,332216
82013000,List 3,10%,2018-09-24,332216
82014030,List 3,10%,2018-09-24,332216
82014060,List 3,10%,2018-09-24,332216
82015000,List 3,10%,2018-09-24,332216
82016000,List 3,10%,2018-09-24,332216
82019030,List 3,10%,2018-09-24,332216
82019040,List 3,10%,2018-09-24,332216
82019060,List 3,10%,2018-09-24,332216
82021000,List 3,10%,2018-09-24,332216
82022000,List 3,10%,2018-09-24,332216
82023100,List 3,10%,2018-09-24,332216
82023900,List 3,10%,2018-09-24,332216
82024030,List 3,10%,2018-09-24,332216
82024060,List 3,10%,2018-09-24,332216
82029130,List 3,10%,2018-09-24,332216
82029160,List 3,10%,2018-09-24,332216
82029900,List 3,10%,2018-09-24,332216
82031030,List 3,10%,2018-09-24,332216
82031060,List 3,10%,2018-09-24,332216
82031090,List 3,10%,2018-09-24,332216
82032020,List 3,10%,2018-09-24,332215
82032040,List 3,10%,2018-09-24,332216
82032060,List 3,10%,2018-09-24,332216
82032080,List 3,10%,2018-09-24,332216
82033000,List 3,10%,2018-09-24,332216
82034030,List 3,10%,2018-09-24,332216
82034060,List 3,10%,2018-09-24,332216
82041100,List 3,10%,2018-09-24,332216
82041200,List 3,10%,2018-09-24,332216
82042000,List 3,10%,2018-09-24,332216
82051000,List 3,10%,2018-09-24,332216
82052030,List 3,10%,2018-09-24,332216
82052060,List 3,10%,2018-09-24,332216
82053030,List 3,10%,2018-09-24,332216
82053060,List 3,10%,2018-09-24,332216
82054000,List 3,10%,2018-09-24,332216
82055115,List 3,10%,2018-09-24,332215
82055130,List 3,10%,2018-09-24,332215
82055130,List 3,10%,2018-09-24,332216
82055145,List 3,10%,2018-09-24,332216
82055160,List 3,10%,2018-09-24,332216
82055175,List 3,10%,2018-09-24,332216
82055910,List 3,10%,2018-09-24,332216
82055920,List 3,10%,2018-09-24,333991
82055930,List 3,10%,2018-09-24,332216
82055945,List 3,10%,2018-09-24,332216
82055955,List 3,10%,2018-09-24,332215
82055955,List 3,10%,2018-09-24,332216
82055960,List 3,10%,2018-09-24,332216
82055970,List 3,10%,2018-09-24,332216
82055980,List 3,10%,2018-09-24,332216
82056000,List 3,10%,2018-09-24,332216
82057000,List 3,10%,2018-09-24,332216
82059010,List 3,10%,2018-09-24,332111
82059060,List 3,10%,2018-09-24,332216
82060000,List 3,10%,2018-09-24,332216
82071300,List 3,10%,2018-09-24,333131
82071930,List 3,10%,2018-09-24,333131
82071960,List 3,10%,2018-09-24,333131
82072000,List 3,10%,2018-09-24,333514
82073030,List 3,10%,2018-09-24,333517
82073060,List 3,10%,2018-09-24,333514
82073060,List 3,10%,2018-09-24,332216
82074030,List 3,10%,2018-09-24,333515
82074060,List 3,10%,2018-09-24,333515
82075020,List 3,10%,2018-09-24,333515
82075020,List 3,10%,2018-09-24,333517
82075020,List 3,10%,2018-09-24,332216
82075040,List 3,10%,2018-09-24,333515
82075040,List 3,10%,2018-09-24,333517
82075060,List 3,10%,2018-09-24,333991
82075080,List 3,10%,2018-09-24,333991
82076000,List 3,10%,2018-09-24,333515
82077030,List 3,10%,2018-09-24,333515
82077030,List 3,10%,2018-09-24,332216
82077060,List 3,10%,2018-09-24,333515
82077060,List 3,10%,2018-09-24,332216
82078030,List 3,10%,2018-09-24,333515
82078060,List 3,10%,2018-09-24,333515
82079015,List 3,10%,2018-09-24,332216
82079030,List 3,10%,2018-09-24,333515
82079030,List 3,10%,2018-09-24,332216
82079045,List 3,10%,2018-09-24,333515
82079060,List 3,10%,2018-09-24,332216
82079075,List 3,10%,2018-09-24,332216
82081000,List 3,10%,2018-09-24,333515
82082000,List 3,10%,2018-09-24,332216
82083000,List 3,10%,2018-09-24,332216
82084030,List 3,10%,2018-09-24,332216
82084060,List 3,10%,2018-09-24,332216
82089030,List 3,10%,2018-09-24,332216
82089060,List 3,10%,2018-09-24,332216
82090000,List 3,10%,2018-09-24,333515
82100000,List 3,10%,2018-09-24,335210
82119300,List 3,10%,2018-09-24,332215
82119410,List 3,10%,2018-09-24,332215
82119450,List 3,10%,2018-09-24,332215
82119510,List 3,10%,2018-09-24,332215
82119550,List 3,10%,2018-09-24,332215
82119590,List 3,10%,2018-09-24,332215
82152000,List 3,10%,2018-09-24,332215
82159905,List 3,10%,2018-09-24,332215
83012000,List 3,10%,2018-09-24,332510
83021060,List 3,10%,2018-09-24,332510
83021090,List 3,10%,2018-09-24,332510
83022000,List 3,10%,2018-09-24,332510
83023030,List 3,10%,2018-09-24,333995
83023030,List 3,10%,2018-09-24,332510
83023060,List 3,10%,2018-09-24,332510
83024130,List 3,10%,2018-09-24,332510
83024160,List 3,10%,2018-09-24,332510
83024160,List 3,10%,2018-09-24,337920
83024190,List 3,10%,2018-09-24,332510
83024190,List 3,10%,2018-09-24,337920
83024920,List 3,10%,2018-09-24,332510
83024940,List 3,10%,2018-09-24,332510
83024960,List 3,10%,2018-09-24,333995
83024960,List 3,10%,2018-09-24,332510
83024980,List 3,10%,2018-09-24,332510
83025000,List 3,10%,2018-09-24,337127
83026030,List 3,10%,2018-09-24,335999
83026090,List 3,10%,2018-09-24,335999
83030000,List 3,10%,2018-09-24,332999
83063000,List 3,10%,2018-09-24,339999
83071030,List 3,10%,2018-09-24,332999
83071060,List 3,10%,2018-09-24,332999
83079030,List 3,10%,2018-09-24,332999
83079060,List 3,10%,2018-09-24,332999
83081000,List 3,10%,2018-09-24,339993
83082030,List 3,10%,2018-09-24,332722
83082060,List 3,10%,2018-09-24,332722
83089030,List 3,10%,2018-09-24,339999
83089060,List 3,10%,2018-09-24,339993
83089090,List 3,10%,2018-09-24,339993
83091000,List 3,10%,2018-09-24,332119
83099000,List 3,10%,2018-09-24,332119
83100000,List 3,10%,2018-09-24,339950
83111000,List 3,10%,2018-09-24,333992
83112000,List 3,10%,2018-09-24,333992
83113030,List 3,10%,2018-09-24,331491
83113060,List 3,10%,2018-09-24,331491
83119000,List 3,10%,2018-09-24,333992
84041000,List 3,10%,2018-09-24,332410
84068110,List 3,10%,2018-09-24,333611
84069020,List 3,10%,2018-09-24,333611
84069030,List 3,10%,2018-09-24,333611
84069040,List 3,10%,2018-09-24,333611
84069045,List 3,10%,2018-09-24,333611
84069050,List 3,10%,2018-09-24,333611
84069060,List 3,10%,2018-09-24,333611
84069070,List 3,10%,2018-09-24,333611
84069075,List 3,10%,2018-09-24,333611
84073100,List 3,10%,2018-09-24,333618
84073210,List 3,10%,2018-09-24,333618
84073220,List 3,10%,2018-09-24,336310
84073290,List 3,10%,2018-09-24,333618
84073310,List 3,10%,2018-09-24,333618
84073330,List 3,10%,2018-09-24,333618
84073360,List 3,10%,2018-09-24,336310
84073390,List 3,10%,2018-09-24,333618
84073414,List 3,10%,2018-09-24,336310
84073418,List 3,10%,2018-09-24,336310
84073425,List 3,10%,2018-09-24,333618
84073444,List 3,10%,2018-09-24,336310
84073448,List 3,10%,2018-09-24,336310
84073455,List 3,10%,2018-09-24,333618
84082020,List 3,10%,2018-09-24,333618
84082090,List 3,10%,2018-09-24,333618
84099110,List 3,10%,2018-09-24,336310
84099110,List 3,10%,2018-09-24,333618
84099130,List 3,10%,2018-09-24,336310
84099150,List 3,10%,2018-09-24,336310
84099192,List 3,10%,2018-09-24,333618
84099199,List 3,10%,2018-09-24,333618
84099910,List 3,10%,2018-09-24,333618
84099991,List 3,10%,2018-09-24,333618
84099992,List 3,10%,2018-09-24,333618
84099999,List 3,10%,2018-09-24,333618
84129090,List 3,10%,2018-09-24,333995
84129090,List 3,10%,2018-09-24,333996
84129090,List 3,10%,2018-09-24,336415
84129090,List 3,10%,2018-09-24,333611
84129090,List 3,10%,2018-09-24,333618
84131100,List 3,10%,2018-09-24,333913
84132000,List 3,10%,2018-09-24,333911
84133010,List 3,10%,2018-09-24,336310
84133090,List 3,10%,2018-09-24,336310
84139200,List 3,10%,2018-09-24,333911
84141000,List 3,10%,2018-09-24,333912
84142000,List 3,10%,2018-09-24,333912
84144000,List 3,10%,2018-09-24,333912
84145910,List 3,10%,2018-09-24,339992
84145915,List 3,10%,2018-09-24,333413
84145965,List 3,10%,2018-09-24,336320
84145965,List 3,10%,2018-09-24,333413
84146000,List 3,10%,2018-09-24,335210
84148016,List 3,10%,2018-09-24,333912
84148090,List 3,10%,2018-09-24,333912
84149010,List 3,10%,2018-09-24,335210
84149010,List 3,10%,2018-09-24,333413
84151030,List 3,10%,2018-09-24,333415
84151060,List 3,10%,2018-09-24,333415
84151090,List 3,10%,2018-09-24,333415
84152000,List 3,10%,2018-09-24,336390
84158101,List 3,10%,2018-09-24,333415
84158201,List 3,10%,2018-09-24,333415
84158300,List 3,10%,2018-09-24,333415
84158300,List 3,10%,2018-09-24,332410
84163000,List 3,10%,2018-09-24,333414
84181000,List 3,10%,2018-09-24,335222
84182100,List 3,10%,2018-09-24,335222
84182910,List 3,10%,2018-09-24,335222
84182920,List 3,10%,2018-09-24,335222
84183000,List 3,10%,2018-09-24,335222
84184000,List 3,10%,2018-09-24,335222
84185000,List 3,10%,2018-09-24,333415
84186101,List 3,10%,2018-09-24,333415
84189100,List 3,10%,2018-09-24,337127
84189940,List 3,10%,2018-09-24,335222
84189980,List 3,10%,2018-09-24,333415
84189980,List 3,10%,2018-09-24,335222
84211100,List 3,10%,2018-09-24,333111
84212300,List 3,10%,2018-09-24,336390
84213100,List 3,10%,2018-09-24,336390
84229004,List 3,10%,2018-09-24,335228
84238100,List 3,10%,2018-09-24,333997
84242010,List 3,10%,2018-09-24,333912
84242090,List 3,10%,2018-09-24,333912
84243010,List 3,10%,2018-09-24,333991
84243090,List 3,10%,2018-09-24,333318
84244110,List 3,10%,2018-09-24,333111
84244190,List 3,10%,2018-09-24,333111
84244900,List 3,10%,2018-09-24,333111
84249090,List 3,10%,2018-09-24,333318
84249090,List 3,10%,2018-09-24,333912
84251900,List 3,10%,2018-09-24,333923
84253101,List 3,10%,2018-09-24,333923
84254100,List 3,10%,2018-09-24,333999
84254200,List 3,10%,2018-09-24,333999
84254900,List 3,10%,2018-09-24,333999
84263000,List 3,10%,2018-09-24,333120
84269100,List 3,10%,2018-09-24,333120
84279000,List 3,10%,2018-09-24,333924
84284000,List 3,10%,2018-09-24,333921
84304940,List 3,10%,2018-09-24,336611
84305010,List 3,10%,2018-09-24,333120
84324100,List 3,10%,2018-09-24,333111
84339010,List 3,10%,2018-09-24,333112
84411000,List 3,10%,2018-09-24,333243
84425010,List 3,10%,2018-09-24,323120
84431500,List 3,10%,2018-09-24,333244
84431600,List 3,10%,2018-09-24,333244
84433920,List 3,10%,2018-09-24,333316
84433930,List 3,10%,2018-09-24,333316
84433940,List 3,10%,2018-09-24,333316
84433950,List 3,10%,2018-09-24,333316
84439910,List 3,10%,2018-09-24,333316
84439930,List 3,10%,2018-09-24,334210
84439935,List 3,10%,2018-09-24,334210
84463050,List 3,10%,2018-09-24,333249
84485120,List 3,10%,2018-09-24,333249
84511000,List 3,10%,2018-09-24,333318
84512100,List 3,10%,2018-09-24,335224
84512900,List 3,10%,2018-09-24,335224
84512900,List 3,10%,2018-09-24,333249
84513000,List 3,10%,2018-09-24,333318
84514000,List 3,10%,2018-09-24,333249
84515000,List 3,10%,2018-09-24,333249
84518000,List 3,10%,2018-09-24,333318
84519030,List 3,10%,2018-09-24,335224
84519060,List 3,10%,2018-09-24,335224
84519090,List 3,10%,2018-09-24,335224
84519090,List 3,10%,2018-09-24,333249
84522990,List 3,10%,2018-09-24,333249
84542000,List 3,10%,2018-09-24,331511
84542000,List 3,10%,2018-09-24,333511
84542000,List 3,10%,2018-09-24,333249
84592900,List 3,10%,2018-09-24,333517
84595900,List 3,10%,2018-09-24,333517
84603900,List 3,10%,2018-09-24,333517
84615080,List 3,10%,2018-09-24,333517
84652010,List 3,10%,2018-09-24,333249
84652050,List 3,10%,2018-09-24,333249
84652080,List 3,10%,2018-09-24,333249
84659100,List 3,10%,2018-09-24,930000
84659100,List 3,10%,2018-09-24,333243
84659100,List 3,10%,2018-09-24,332216
84659100,List 3,10%,2018-09-24,333249
84669110,List 3,10%,2018-09-24,333249
84669315,List 3,10%,2018-09-24,333517
84671950,List 3,10%,2018-09-24,333913
84671950,List 3,10%,2018-09-24,333120
84671950,List 3,10%,2018-09-24,333991
84679901,List 3,10%,2018-09-24,333112
84679901,List 3,10%,2018-09-24,333991
84682010,List 3,10%,2018-09-24,333992
84688010,List 3,10%,2018-09-24,333992
84689010,List 3,10%,2018-09-24,333992
84689050,List 3,10%,2018-09-24,333992
84701000,List 3,10%,2018-09-24,333318
84702100,List 3,10%,2018-09-24,333318
84702900,List 3,10%,2018-09-24,333318
84703000,List 3,10%,2018-09-24,333318
84709001,List 3,10%,2018-09-24,333318
84715001,List 3,10%,2018-09-24,334111
84716010,List 3,10%,2018-09-24,334118
84716070,List 3,10%,2018-09-24,334118
84716090,List 3,10%,2018-09-24,334118
